id,uuid,source,sourceId,name,normalizedName,brand,category,subcategory,foodType,barcode,nutritionBasis,servingUnit,servingQuantity,servingDescription,servingWeightG,servingVolumeMl,caloriesKcalPer100g,proteinGPer100g,carbohydratesGPer100g,fatGPer100g,fiberGPer100g,sugarsGPer100g,addedSugarsGPer100g,saturatedFatGPer100g,transFatGPer100g,cholesterolMgPer100g,sodiumMgPer100g,potassiumMgPer100g,calciumMgPer100g,ironMgPer100g,magnesiumMgPer100g,vitaminCMgPer100g,folateMcgPer100g,vitaminAMcgPer100g,vitaminDMcgPer100g,vitaminEMgPer100g,vitaminKMcgPer100g,carotenoidsMcgPer100g,mufaMgPer100g,pufaMgPer100g,qualityScore,needsReview,notes
238560444915432969,indian-food-34f8975f0a4be09513cf42664997f1f3,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0163,Beans with coconut (Nariyal aur sem/phali; Beans thoran),beans with coconut (nariyal aur sem/phali; beans thoran),,,,INDIAN_RECIPE,,PER_100_G,bowl,1,1 bowl,,,131.63,2.62,4.39,11.39,5.59,2.06,,4.49,,0.0,271.65,336.81,51.92,1.34,40.93,6.03,75.87,,,,,3596.73,1551.24,3706.46,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
463464050624753624,indian-food-66e8e1937a6efd84350023d62374b04a,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0594,Beetroot and egg salad (Chukandar aur ande ka salad),beetroot and egg salad (chukandar aur ande ka salad),,,,INDIAN_RECIPE,,PER_100_G,small bowl,1,1 small bowl,,,84.92,3.36,3.4,6.45,0.55,1.97,,0.68,,82.25,110.12,66.99,18.13,0.55,6.48,6.0,41.14,,,,,120.04,789.69,283.46,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
973690480970245064,indian-food-d833e55676923c8d0d2cf93707c07714,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0485,Beetroot poori (Chukandar ki poori),beetroot poori (chukandar ki poori),,,,INDIAN_RECIPE,,PER_100_G,poori,1,1 poori,,,527.66,1.91,12.29,52.18,1.4,0.54,,6.37,,0.53,46.48,56.25,5.38,0.6,15.32,0.29,9.45,,,,,52.56,10695.67,32904.93,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
145727828631631408,indian-food-205bab0237a36302ed1b0555944d3565,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:1014,Bengal 5 Spice Blend (Panch Phoran),bengal 5 spice blend (panch phoran),,,,INDIAN_RECIPE,,PER_100_G,,,,,,289.79,18.26,20.0,22.16,18.4,1.4,,0.8,,0.0,51.43,1026.2,523.0,13.37,253.0,,,,,,,503.8,7997.2,3611.2,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
283053576153399986,indian-food-3ed9bba530702b280bb67c392449bc1a,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0548,Bengal fish curry (Bengali machli curry),bengal fish curry (bengali machli curry),,,,INDIAN_RECIPE,,PER_100_G,bowl,1,1 bowl,,,109.43,7.26,4.42,7.03,1.93,2.39,,1.57,,13.92,76.38,207.98,44.44,0.85,27.62,9.39,46.45,,,,,361.12,3341.41,1449.01,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
1022230603276403888,indian-food-e2fb15152d2c4b0770807518746ae259,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0096,Besan and spinach parantha/paratha (Besan aur palak ka parantha/paratha),besan and spinach parantha/paratha (besan aur palak ka parantha/paratha),,,,INDIAN_RECIPE,,PER_100_G,parantha,1,1 parantha,,,216.49,5.54,21.39,12.09,4.39,1.31,,1.48,,0.0,177.19,251.93,33.07,1.85,53.3,6.65,50.53,,,,,2059.79,2414.97,7507.21,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
48017700216197559,indian-food-0aa97d80c5151b799d078994635c8601,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0770,Besan bathua chilla/cheela,besan bathua chilla/cheela,,,,INDIAN_RECIPE,,PER_100_G,cheela,1,1 cheela,,,373.82,11.48,40.65,18.57,7.79,1.45,,9.99,,40.83,166.36,274.89,64.75,2.68,70.42,2.05,24.35,,,,,989.88,4651.72,1968.96,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
559817757222542737,indian-food-7c4df48be349d91aa8bb86d0ce40178c,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0525,Besan gatte curry,besan gatte curry,,,,INDIAN_RECIPE,,PER_100_G,bowl,1,1 bowl,,,189.38,7.75,16.26,10.72,3.25,4.5,,2.24,,2.8,356.27,274.59,151.08,1.89,37.09,13.39,135.02,,,,,1097.6,2353.2,5362.63,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
896709418765181655,indian-food-c71c077243ee2d7a5e7f3b932933a61f,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0153,Besan kadhi with pakodies,besan kadhi with pakodies,,,,INDIAN_RECIPE,,PER_100_G,bowl,1,1 bowl,,,403.35,1.64,3.56,42.59,0.81,0.88,,5.25,,0.94,60.8,70.21,24.53,0.38,8.75,4.17,77.03,,,,,795.49,8747.4,26784.04,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
653974196688564500,indian-food-913621125e4b114a4c94a9e4abb4d85d,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0130,Bhatura,bhatura,,,,INDIAN_RECIPE,,PER_100_G,bhatura,1,1 bhatura,,,793.2,1.63,10.73,82.56,0.38,0.69,,9.97,,0.38,28.3,30.07,12.12,0.33,4.89,0.05,4.15,,,,,37.82,16934.05,52234.33,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
802330157883777606,indian-food-b227307153ee246633e6af09533479ac,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0894,Bhel puri,bhel puri,,,,INDIAN_RECIPE,,PER_100_G,plate,1,1 plate,,,509.89,3.52,16.47,47.91,2.24,3.41,,5.77,,0.0,93.98,150.56,24.22,1.29,22.42,31.61,157.03,,,,,359.34,9933.39,30080.44,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
777618373332165314,indian-food-acaa7ca6147e2c25dc0c5ec7fc7232fb,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0147,Black channa curry/Bengal gram curry (Kale chane ki curry),black channa curry/bengal gram curry (kale chane ki curry),,,,INDIAN_RECIPE,,PER_100_G,bowl,1,1 bowl,,,140.68,5.67,14.11,6.61,7.99,2.36,,0.77,,0.0,358.63,388.59,53.87,2.43,55.36,15.13,87.38,,,,,3014.28,1286.6,3881.21,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
328930129616936199,indian-food-4909835cbbd9d07c5a16be475916858b,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0497,Black channa pulao/ Bengal gram pulao (Kale chane ka pulao),black channa pulao/ bengal gram pulao (kale chane ka pulao),,,,INDIAN_RECIPE,,PER_100_G,plate,1,1 plate,,,125.51,3.44,21.55,2.58,2.69,1.99,,0.33,,0.0,103.09,148.31,16.51,0.77,20.05,8.11,88.34,,,,,107.28,512.67,1520.63,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
342131547116081780,indian-food-4bf7ed4544f1274796a25ddc4bb013ca,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0711,Black forest gateau,black forest gateau,,,,INDIAN_RECIPE,,PER_100_G,piece,1,1 piece,,,217.82,5.94,30.57,8.58,0.28,21.97,,4.61,,107.21,79.37,138.54,46.79,1.09,26.03,143.5,10.98,,,,,146.22,2592.18,530.63,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
542839222222971707,indian-food-7888d6582bfe33b4ad30508b70e286bc,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0395,Black forest pastry,black forest pastry,,,,INDIAN_RECIPE,,PER_100_G,pastry,1,1 pastry,,,233.55,6.09,34.48,8.46,0.54,21.35,,4.52,,113.03,53.43,110.97,44.15,0.92,13.57,0.91,16.28,,,,,138.93,2548.3,565.59,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
711919849669675199,indian-food-9e13f54d41c48bfc9d7a31765903f9df,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0795,Black rice kheer (Chak-hao kheer),black rice kheer (chak-hao kheer),,,,INDIAN_RECIPE,,PER_100_G,bowl,1,1 bowl,,,147.94,4.37,22.93,4.91,0.76,12.57,,2.23,,0.0,25.77,104.34,94.89,0.46,6.8,3.22,11.25,,,,,154.39,936.06,106.79,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
661075650382323544,indian-food-92c9ccd2eb2df5849967cf1a323b359d,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0054,Boiled egg (Ubla anda),boiled egg (ubla anda),,,,INDIAN_RECIPE,,PER_100_G,egg,1,1 egg,,,45.35,4.43,0.12,3.04,0.11,0.0,,0.98,,121.19,170.94,50.91,17.75,0.64,4.88,0.0,24.77,,,,,52.05,1154.18,385.02,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
749638116630692288,indian-food-a673fe533dd81c023cda11e2de667435,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0103,Boiled rice (Uble chawal),boiled rice (uble chawal),,,,INDIAN_RECIPE,,PER_100_G,plate,1,1 plate,,,117.19,2.6,25.72,0.18,1.25,0.22,,0.05,,0.0,1.05,47.33,2.7,0.24,8.91,0.0,9.75,,,,,15.63,28.89,72.0,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
195212820413153102,indian-food-2b58906a053ff4e6e176bad8f5670cbf,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0256,Boondi raita,boondi raita,,,,INDIAN_RECIPE,,PER_100_G,bowl,1,1 bowl,,,687.72,2.19,3.96,73.83,0.46,1.88,,9.22,,2.51,99.18,79.71,49.0,0.24,7.4,0.77,37.83,,,,,33.47,15189.89,46338.53,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
844966387522802263,indian-food-bb9ec73df711257f4590829ba7e8d09f,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0530,Boti kebab,boti kebab,,,,INDIAN_RECIPE,,PER_100_G,kebab,1,1 kebab,,,132.86,9.22,3.06,9.27,0.76,2.09,,0.6,,1.21,78.14,221.64,98.67,1.41,9.99,4.52,6.58,,,,,86.9,714.8,1926.09,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
577966759197863291,indian-food-80559b48df8ed7bd0458739f4ee1ab7a,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0313,Bottle gourd burfi (Ghiya/Lauki burfi),bottle gourd burfi (ghiya/lauki burfi),,,,INDIAN_RECIPE,,PER_100_G,burfi,1,1 burfi,,,275.96,5.86,24.51,17.68,0.73,23.92,,10.78,,26.43,18.15,229.64,215.85,0.93,24.42,1.08,34.06,,,,,299.01,4726.01,786.32,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
195987313217957478,indian-food-2b8496c48d6ee66ee2e08f209dae9faa,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0616,Bottle gourd kheer (Ghiya/Lauki kheer),bottle gourd kheer (ghiya/lauki kheer),,,,INDIAN_RECIPE,,PER_100_G,bowl,1,1 bowl,,,84.07,2.7,10.0,3.86,0.55,9.63,,2.07,,0.0,19.62,117.46,94.18,0.23,11.57,6.2,35.87,,,,,167.96,1224.36,224.92,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
565806047157730420,indian-food-7da259a249abc74898442198e6c7a1a4,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0251,Bottle gourd raita (Ghiya/Lauki ka raita),bottle gourd raita (ghiya/lauki ka raita),,,,INDIAN_RECIPE,,PER_100_G,bowl,1,1 bowl,,,56.31,3.98,5.76,2.07,0.85,5.25,,1.27,,7.21,188.37,234.32,138.26,0.23,17.56,4.76,39.49,,,,,89.68,537.94,111.47,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
696174351406292021,indian-food-9a94ee2554f5c35166279c1b0eec5598,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0909,Bottle gourd soup (Ghiya/Lauki soup),bottle gourd soup (ghiya/lauki soup),,,,INDIAN_RECIPE,,PER_100_G,bowl,1,1 bowl,,,23.05,0.45,1.16,1.79,0.96,0.39,,0.36,,0.72,53.81,61.68,15.14,0.26,5.92,6.0,52.73,,,,,56.98,1170.08,162.3,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
150355369437853422,indian-food-2162b69716a76ee2b6444d3473153c6d,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0302,Bread and butter pudding,bread and butter pudding,,,,INDIAN_RECIPE,,PER_100_G,plate,1,1 plate,,,167.94,5.59,19.63,7.88,0.98,11.84,,3.4,,55.29,96.3,155.43,105.54,0.9,19.86,1.58,21.41,,,,,152.5,2736.33,672.16,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
600380720497592975,indian-food-854fb1597408a8fac29cad0946b557d4,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0334,Bread pakora/pakoda,bread pakora/pakoda,,,,INDIAN_RECIPE,,PER_100_G,plate,1,1 plate,,,710.99,2.57,8.87,74.2,1.11,0.46,,8.89,,0.0,101.49,38.92,19.83,0.46,7.17,0.01,114.11,,,,,22.96,15177.86,46839.74,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
130195273428441347,indian-food-1ce8be9502319034ff7c30f062197bb6,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0928,Bread roll,bread roll,,,,INDIAN_RECIPE,,PER_100_G,bread roll,1,1 bread roll,,,435.46,2.85,16.12,40.25,1.45,0.94,,4.78,,0.0,139.34,153.42,44.83,0.71,13.0,6.79,15.69,,,,,503.47,8139.66,25156.75,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
542787621123663910,indian-food-7885e77318e2826b651b9933127fc49b,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0997,Bread sauce,bread sauce,,,,INDIAN_RECIPE,,PER_100_G,,,,,,111.04,3.46,8.69,7.05,0.56,4.63,,4.24,,8.48,88.84,122.76,110.72,0.31,11.07,,,,,,,194.4,1804.13,241.55,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
1139892316775345321,indian-food-fd1b605cf976ca9d1acc76211f56ec12,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0450,Bread upma,bread upma,,,,INDIAN_RECIPE,,PER_100_G,bowl,1,1 bowl,,,129.51,2.8,12.6,7.75,1.96,1.56,,0.9,,0.0,176.44,130.12,45.22,0.82,18.35,4.64,15.79,,,,,1224.9,1520.64,4590.62,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
150018708895522014,indian-food-214f9388d615cde727d47c58b6de7133,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0161,Brinjal bhartha (Baingan ka bhartha),brinjal bhartha (baingan ka bhartha),,,,INDIAN_RECIPE,,PER_100_G,bowl,1,1 bowl,,,65.12,1.38,4.4,4.48,3.27,1.82,,0.57,,0.0,132.15,222.05,17.85,0.48,20.02,24.05,92.42,,,,,1228.76,879.61,2773.15,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
718588635652526123,indian-food-9f8f08e8fb3902beaa351b263abfca13,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:1009,Brinjal pickle (Baingan ka achaar),brinjal pickle (baingan ka achaar),,,,INDIAN_RECIPE,,PER_100_G,,,,,,139.01,2.24,4.23,12.98,4.62,1.07,,1.48,,0.0,3507.59,305.87,37.28,2.16,40.36,,,,,,,644.39,7291.88,2951.45,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
791173197914731549,indian-food-afacfd4e984741d48e83692f5541a2b9,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0544,Broccoli chicken ala king,broccoli chicken ala king,,,,INDIAN_RECIPE,,PER_100_G,bowl,1,1 bowl,,,119.56,7.97,5.34,7.57,1.92,2.49,,3.65,,27.85,104.01,297.25,73.36,0.78,19.27,79.81,105.46,,,,,285.51,1626.4,366.19,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
504295209638426008,indian-food-6ff9dd2406df5988892fdd507e2eddba,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0580,Broccoli delight,broccoli delight,,,,INDIAN_RECIPE,,PER_100_G,bowl,1,1 bowl,,,40.7,2.49,2.34,2.48,2.83,1.08,,0.34,,0.0,59.26,257.82,26.99,0.71,17.1,79.0,97.64,,,,,2865.2,1244.07,642.19,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
749127891695029325,indian-food-a656fd933d1cc4de21cb10564faecac6,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0940,Brown sauce,brown sauce,,,,INDIAN_RECIPE,,PER_100_G,,,,,,109.18,11.92,5.38,23.67,1.69,0.13,,1.12,,0.0,14174.59,334.09,40.44,2.46,39.16,,,,,,,19.55,1912.29,5918.29,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
1049257989724693855,indian-food-e8fb6951b47e55f4356ce145f2debcf2,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0066,Brown stock,brown stock,,,,INDIAN_RECIPE,,PER_100_G,cup,1,1 cup,,,21.32,1.95,0.25,1.38,0.09,0.14,,0.0,,0.0,44.6,36.68,17.16,0.3,0.72,1.5,6.33,,,,,101.74,1.64,7.67,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
9082460603288864,indian-food-020447325f20d207fa3f7857d695a890,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0887,Buckwheat pancake (Khura),buckwheat pancake (khura),,,,INDIAN_RECIPE,,PER_100_G,pancake,1,1 pancake,,,263.3,2.91,27.28,16.43,0.56,0.64,,10.12,,41.31,69.97,100.05,11.32,0.69,16.71,0.66,3.38,,,,,1088.75,4059.74,592.43,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
775757672498798211,indian-food-ac40b7e35131e835691044b5e9b89303,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0224,Butter chicken,butter chicken,,,,INDIAN_RECIPE,,PER_100_G,large piece,1,1 large piece,,,137.0,10.92,3.74,8.7,1.32,2.37,,3.05,,39.26,26.21,319.53,25.28,0.92,23.27,32.65,40.85,,,,,1884.16,1620.51,424.98,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
589041342458516738,indian-food-82cb1fae7425502d2c1fb96d8516c49d,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0718,Butter icing,butter icing,,,,INDIAN_RECIPE,,PER_100_G,tablespoon,1,1 tablespoon,,,500.72,0.19,71.64,25.37,0.0,71.64,,16.08,,65.74,5.98,13.56,12.48,0.14,2.12,0.0,0.0,,,,,187.65,6453.83,873.51,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
411377043080403048,indian-food-5b5813db98ed868d3cb116fa801578a7,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0733,Butterfly biscuit,butterfly biscuit,,,,INDIAN_RECIPE,,PER_100_G,biscuit,1,1 biscuit,,,341.45,9.98,25.33,22.11,1.02,2.44,,12.95,,169.12,572.05,128.56,202.49,1.09,20.46,0.03,2.63,,,,,259.25,6071.65,1120.15,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
212411006160398299,indian-food-2f2a2af4892e7db5e8bf5f78572d469d,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0816,Buttermilk biscuit,buttermilk biscuit,,,,INDIAN_RECIPE,,PER_100_G,biscuit,1,1 biscuit,,,322.54,5.76,34.93,17.5,1.18,3.44,,10.86,,45.41,323.74,117.49,67.16,0.77,17.22,0.0,11.23,,,,,236.36,4385.48,697.41,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
1148512704803078684,indian-food-ff056384dcf821c132ffb6e01b57b351,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0158,Cabbage and peas (Pattagobhi aur matar),cabbage and peas (pattagobhi aur matar),,,,INDIAN_RECIPE,,PER_100_G,bowl,1,1 bowl,,,63.88,3.24,6.24,2.64,3.99,0.97,,0.34,,0.0,253.73,255.5,45.5,1.1,28.59,54.84,75.95,,,,,772.2,529.15,1635.28,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
431029867126164285,indian-food-5fb536165a38b3dae42654f71162ab6a,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0266,Cabbage kheer (Pattagobhi ki kheer),cabbage kheer (pattagobhi ki kheer),,,,INDIAN_RECIPE,,PER_100_G,bowl,1,1 bowl,,,83.51,2.87,9.73,3.8,0.51,9.28,,2.15,,0.0,22.67,136.05,102.74,0.24,10.99,17.36,33.51,,,,,201.26,1126.5,181.33,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
270891091686737925,indian-food-3c266033cce4805daa5f91d6446398dc,Anuvaad INDB + Indian_Food_Nutrition_Processed,INDB:0187,Cabbage kofta curry (Pattagobhi kofta curry),cabbage kofta curry (pattagobhi kofta curry),,,,INDIAN_RECIPE,,PER_100_G,bowl,1,1 bowl,,,639.81,0.98,2.87,69.4,0.9,0.89,,8.37,,0.23,92.85,72.21,15.46,0.34,7.32,43.56,90.4,,,,,508.21,14234.4,43899.34,HIGH,0,"Nutrition values are per 100 g based on Anuvaad INDB documentation. The supplied CSVs do not contain serving weights/volumes, so none were invented."
